,MAF,STAT1,KLF10,FOXO4,ZNF831,IRF7,ZNF182,YBX3,ZNF527,MEF2C,ZNF564,PBX4,HLX,SOX4,ZNF34,KLF4,ZNF283,MXI1,MAFF,MAFB,AEBP1,HLX,EGR3,KLF4,ZNF331,ZNF683,XBP1,BCL11B,FOSB,YBX3,FOS,NR4A2,HES4,ZNF10,PBX1,NRL,ZBTB18,FOXO4,CASZ1,IRF8,ZNF34,ZNF784,ZNF10,KLF5,ZNF778,ZNF778,ZNF597,HIC1,TRPS1,MAFF
31,0.032935947,0.012655765,0.037396878,0.03307876,0.02576679,0.020356715,0.019925267,0.014415741,0.025920153,0.01703453,0.025955588,0.026138186,0.024107635,0.018478066,0.016602218,0.021078795,0.023015618,0.022905767,0.051540166,0.016534239,0.02048999,0.030917436,0.034570396,0.028724074,0.043664128,0.016435862,0.017128676,0.025472462,0.028636366,0.015363306,0.022046864,0.032916725,0.02340588,0.027017295,0.031267613,0.069362074,0.024398506,0.020823896,0.018386245,0.02184382,0.017162561,0.019624144,0.03458169,0.03208065,0.02465254,0.025104195,0.017729312,0.036443144,0.047575504,0.054204077
32,0.0649741,0.030829221,0.071133316,0.064648956,0.052947998,0.044511557,0.043753833,0.033844173,0.053414196,0.03854674,0.05364704,0.053880304,0.05015281,0.041061282,0.037813753,0.045540392,0.048532426,0.04827431,0.091309905,0.037625015,0.044477105,0.06099409,0.06640029,0.05784738,0.07994041,0.0373542,0.038800925,0.052987695,0.05784744,0.035424292,0.046976298,0.06405127,0.049168795,0.05526951,0.061464578,0.11165938,0.050639212,0.044980317,0.040859967,0.046806037,0.038672,0.043394297,0.0664171,0.06285298,0.051206738,0.051919967,0.03987682,0.06925857,0.085225105,0.09461254
33,0.044807613,0.01890862,0.05006829,0.044795573,0.035681367,0.028988063,0.028416663,0.021166146,0.03591585,0.024609864,0.036071658,0.036227435,0.03357801,0.0264678,0.024090081,0.02984652,0.032223463,0.03204757,0.06673816,0.023946702,0.029055506,0.042060137,0.04642254,0.03944841,0.057326347,0.023773074,0.02476868,0.035434723,0.03936124,0.022357494,0.030988485,0.044421583,0.032696605,0.037341565,0.04244885,0.08565256,0.03391868,0.02947852,0.02635789,0.03077045,0.024721175,0.028110385,0.04643011,0.04347694,0.0342592,0.034852028,0.025567561,0.04874432,0.062001616,0.06964502
34,0.059009016,0.027058274,0.064924836,0.058686823,0.047715336,0.039753675,0.039040923,0.029891312,0.04805088,0.034239322,0.048312962,0.048490137,0.04511437,0.036513597,0.03357318,0.040700436,0.04357755,0.043289155,0.08454648,0.03336793,0.03970608,0.0552859,0.060459346,0.052243233,0.07318348,0.033135682,0.0344221,0.047656715,0.052253306,0.031336218,0.04212421,0.058184624,0.044129997,0.04980877,0.05571282,0.10501602,0.04554209,0.040207684,0.036380917,0.041876346,0.034332633,0.038624883,0.06047547,0.05700159,0.046042293,0.046716303,0.035441548,0.06309211,0.078368336,0.087953806
35,0.025347203,0.009117901,0.029270768,0.025689602,0.019668132,0.015165627,0.014817655,0.010469466,0.019779831,0.012533784,0.01977998,0.019948423,0.018333107,0.013739049,0.012212098,0.01583147,0.017358392,0.017333925,0.040537685,0.012177646,0.0153571665,0.023927093,0.02699104,0.022146016,0.034718394,0.012064099,0.0126411915,0.019287169,0.022004336,0.011244506,0.01651463,0.02548173,0.01771143,0.020659655,0.024273455,0.055796444,0.018555641,0.01563263,0.013636708,0.016392916,0.012658566,0.014670044,0.02694884,0.024920762,0.018698871,0.019117117,0.013133854,0.028657883,0.038199067,0.042523146
36,0.024820596,0.008825272,0.028624833,0.025111705,0.019152582,0.014777899,0.014425188,0.010146111,0.019274145,0.01216504,0.019340396,0.019421875,0.01787123,0.013337195,0.011881441,0.015388727,0.016882032,0.016842157,0.039928675,0.011791348,0.014931679,0.023426056,0.02628076,0.021665096,0.033878475,0.011686832,0.012293279,0.018785954,0.021476299,0.010873228,0.016060561,0.024844676,0.017198682,0.020175993,0.023670703,0.054477453,0.018065482,0.0152157545,0.01325801,0.015928924,0.012265444,0.014300674,0.026341766,0.024350345,0.018160224,0.01861167,0.012747347,0.028031766,0.037503064,0.041929007
37,0.017873585,0.005838275,0.021029443,0.01825428,0.013643503,0.010209233,0.00995034,0.0068056583,0.0137223005,0.008297324,0.013687968,0.013830692,0.012651384,0.00919798,0.008059055,0.010741055,0.011874795,0.011886209,0.029861808,0.008046418,0.01039362,0.016942471,0.019326538,0.015561879,0.02546373,0.00796175,0.008384913,0.013290226,0.015405595,0.0073823035,0.0112271905,0.01810199,0.012154043,0.014372438,0.017223656,0.0426476,0.012807906,0.010597199,0.00911507,0.011143386,0.008399487,0.009858787,0.019283265,0.017705142,0.012887776,0.013218075,0.008737624,0.020673305,0.028331459,0.031452894
38,0.05364427,0.023925453,0.059360474,0.053492367,0.043175936,0.03565538,0.035000682,0.026546985,0.043485045,0.03057003,0.04368171,0.043873012,0.04075426,0.032705873,0.029940784,0.03659022,0.03928727,0.039061546,0.07787475,0.029784739,0.035680592,0.05032125,0.055210948,0.04743263,0.06732991,0.029570997,0.030747503,0.043038815,0.047416836,0.027926445,0.037900954,0.053052574,0.0398328,0.045119047,0.05076003,0.09783813,0.041163266,0.03613192,0.03257042,0.037688345,0.03068471,0.03462699,0.05521995,0.051938146,0.04162255,0.042259872,0.03168094,0.057747394,0.072301805,0.08106333
39,0.07718101,0.038386643,0.08356506,0.0762938,0.06332007,0.054098368,0.053230792,0.04190752,0.06380695,0.0472627,0.06420341,0.06440562,0.060133964,0.049978256,0.046410948,0.055036753,0.0585123,0.058007807,0.10666016,0.04609537,0.05383414,0.07214299,0.07811135,0.0686295,0.09279525,0.045867234,0.047456294,0.063640565,0.06879842,0.043569624,0.056880355,0.075707525,0.059095234,0.065929055,0.07254982,0.12866703,0.060702562,0.054432154,0.049814552,0.056572348,0.047316283,0.052621305,0.07824561,0.074183166,0.061422497,0.062119603,0.048689306,0.08103633,0.09831515,0.11076179
40,0.09593746,0.05096969,0.10258591,0.094340086,0.07960275,0.06945872,0.068466395,0.055152893,0.080186605,0.061437786,0.080821365,0.08093616,0.075862646,0.064423084,0.060361356,0.07027522,0.07436311,0.07356441,0.12934852,0.059958994,0.06890392,0.08949453,0.096043766,0.08553907,0.11227813,0.05974114,0.06158334,0.08037934,0.08600944,0.05699879,0.07260114,0.09376302,0.07495278,0.082720935,0.089858085,0.15245926,0.07660839,0.06949991,0.06430957,0.07221314,0.061380237,0.06752592,0.096359074,0.0917103,0.077674896,0.07831308,0.06298047,0.099137485,0.117975324,0.13425118
41,0.037394345,0.015000641,0.042221963,0.03756544,0.029536784,0.023607671,0.023115337,0.01691708,0.029735416,0.019868314,0.029809177,0.029987365,0.027713627,0.021497965,0.0194166,0.02442056,0.026466101,0.026370078,0.05693361,0.019323528,0.023737878,0.035188943,0.039097488,0.032879233,0.048914492,0.019162118,0.020016074,0.02922389,0.032744765,0.017976254,0.025368124,0.037243545,0.02691704,0.030956835,0.035579562,0.07446605,0.027996361,0.024094582,0.02139172,0.02519381,0.019986778,0.022882849,0.039057672,0.03644955,0.028262943,0.028803676,0.02070564,0.04120636,0.053203166,0.05950561
42,0.028235614,0.010488659,0.032407045,0.0285784,0.022033244,0.01716435,0.016785383,0.011973739,0.022203296,0.0142558515,0.022195607,0.0223715,0.02057305,0.015596718,0.013897985,0.017890304,0.019522965,0.019505262,0.04442638,0.013860285,0.017370075,0.026685596,0.029903352,0.024778932,0.038262457,0.013737053,0.014399022,0.021667153,0.024604142,0.0128284395,0.018609017,0.028330117,0.019917369,0.023160666,0.027037889,0.059969157,0.020828158,0.01765412,0.01547268,0.018503755,0.014390916,0.016650468,0.02988699,0.027745545,0.020996928,0.02144587,0.014915317,0.03175336,0.041924655,0.046499997
