,MAF,STAT1,KLF10,FOXO4,ZNF831,IRF7,ZNF182,YBX3,ZNF527,MEF2C,ZNF564,PBX4,HLX,SOX4,ZNF34,KLF4,ZNF283,MXI1,MAFF,MAFB,AEBP1,HLX,EGR3,KLF4,ZNF331,ZNF683,XBP1,BCL11B,FOSB,YBX3,FOS,NR4A2,HES4,ZNF10,PBX1,NRL,ZBTB18,FOXO4,CASZ1,IRF8,ZNF34,ZNF784,ZNF10,KLF5,ZNF778,ZNF778,ZNF597,HIC1,TRPS1,MAFF
30,0.20324439,0.22602987,0.32299215,0.35744286,0.30550507,0.29852337,0.25916672,0.229833,0.23100781,0.30934995,0.2360323,0.24374205,0.25716603,0.28973496,0.34853494,0.23955655,0.2811101,0.3048592,0.30539855,0.28431147,0.3809733,0.25552386,0.35869622,0.22164759,0.40305594,0.2570259,0.20608625,0.30223674,0.24962065,0.23923624,0.2776174,0.4331354,0.24129811,0.27773914,0.30867404,0.49389952,0.28263962,0.26330942,0.2556816,0.35524786,0.2955192,0.2879268,0.30416965,0.21680322,0.25095332,0.23858878,0.25693768,0.2753574,0.2833593,0.29196733
31,0.10330546,0.12763715,0.24835345,0.30295402,0.21876329,0.20592746,0.16091233,0.14091381,0.13462818,0.23461798,0.1426447,0.14268732,0.17466304,0.20345652,0.2706135,0.15194726,0.20340633,0.23236549,0.22311214,0.1968205,0.33326024,0.16029379,0.29106176,0.13025737,0.3532983,0.1597195,0.11142498,0.20199564,0.16747999,0.15468606,0.17747694,0.4079959,0.16034621,0.18428713,0.22913358,0.48489314,0.1967535,0.17175543,0.16540858,0.2817781,0.20829847,0.1934902,0.22241959,0.11893165,0.16063434,0.14013371,0.16443613,0.18833339,0.19558612,0.1968332
32,0.047881633,0.055560052,0.21060854,0.23594794,0.14047253,0.15117499,0.086716175,0.08990252,0.08642939,0.16717315,0.07096636,0.07597968,0.124923736,0.13009834,0.18115449,0.09705189,0.15521479,0.18658936,0.15265673,0.1276432,0.26690558,0.07466808,0.31274688,0.06391239,0.28961897,0.10279021,0.050739467,0.14340636,0.09821543,0.096450746,0.09888661,0.4065742,0.10301873,0.10966352,0.14376926,0.5190816,0.12817597,0.11302373,0.11287257,0.1976577,0.13427663,0.10850772,0.13788438,0.060805827,0.107783705,0.067245245,0.09690446,0.113627344,0.10015276,0.120845735
33,0.16797203,0.2011694,0.32337072,0.34060058,0.26878524,0.28244412,0.22580487,0.20657492,0.20488903,0.3046819,0.21005231,0.21260694,0.23901722,0.27905142,0.31160587,0.22114429,0.26298884,0.2965335,0.3022353,0.2732458,0.35702562,0.21308374,0.3519485,0.18225625,0.37841648,0.21960399,0.17630881,0.26033852,0.23845789,0.22239327,0.24659958,0.43435338,0.23360226,0.24285167,0.28679943,0.47339675,0.25664157,0.24185067,0.26345718,0.3358748,0.26438582,0.26262158,0.27778035,0.17834231,0.22213477,0.2166897,0.23651242,0.24245083,0.25629804,0.26542473
34,0.1926992,0.21302587,0.31327534,0.36450088,0.28960747,0.28877628,0.24633342,0.22027048,0.21490419,0.3022117,0.22608846,0.2284387,0.24931055,0.28275862,0.3430958,0.23557624,0.27764857,0.3092865,0.30557013,0.2838675,0.37950984,0.23874328,0.34846854,0.21217167,0.39334008,0.24117404,0.20103687,0.2866345,0.24663225,0.2354616,0.268888,0.43999925,0.24204096,0.2668298,0.2952109,0.48556238,0.27591404,0.25589412,0.2497209,0.35326174,0.29100758,0.27989346,0.2949939,0.20457438,0.24364904,0.23586836,0.25079995,0.26609007,0.27891475,0.28308374
35,0.116975576,0.13263452,0.26423514,0.32443744,0.23001793,0.20924798,0.1754635,0.15457919,0.13937959,0.2509656,0.14140269,0.15939936,0.19282249,0.22815835,0.27922523,0.16061571,0.21687925,0.24068478,0.23822844,0.20910886,0.3481749,0.1536786,0.30972376,0.13345957,0.37160444,0.16318852,0.1190255,0.20907444,0.18144,0.16274887,0.17954889,0.41325802,0.17141896,0.18707928,0.23047236,0.47060895,0.21045396,0.1789054,0.18535179,0.30223227,0.23461685,0.17761087,0.23055589,0.1398992,0.16708529,0.14233446,0.17653552,0.19542441,0.19858885,0.21673113
36,0.079485506,0.10162544,0.21925852,0.28156555,0.17252594,0.17526063,0.1328375,0.11451301,0.103283435,0.20268863,0.11449802,0.11362913,0.15169638,0.17870748,0.2524705,0.12897989,0.17235231,0.21486443,0.20071208,0.17717865,0.31226715,0.12729695,0.26290315,0.10299933,0.3452348,0.12873691,0.08813706,0.1665932,0.14485139,0.12731615,0.15087795,0.41196886,0.13866869,0.1508148,0.19419134,0.46390817,0.17032564,0.14652336,0.14305946,0.26770198,0.1798042,0.16821858,0.18788323,0.094325006,0.13508993,0.11769116,0.13446316,0.15844682,0.17104053,0.1668191
37,0.043910414,0.048195034,0.13191739,0.2767173,0.10207352,0.15097931,0.091006935,0.087675184,0.06341976,0.150684,0.08457115,0.049129963,0.11429304,0.13523325,0.20230633,0.07626185,0.09152886,0.14838022,0.14733845,0.12819776,0.31803727,0.11853483,0.20655501,0.051847726,0.27885857,0.06614125,0.033488035,0.11048731,0.0935075,0.070650995,0.08693385,0.38545445,0.081260175,0.12462255,0.1554136,0.41621512,0.09291032,0.10701415,0.13617867,0.2366316,0.13548625,0.100405395,0.120976925,0.051392257,0.07116547,0.06349677,0.08026329,0.13675913,0.14135635,0.12462437
38,0.064932466,0.08451384,0.20466295,0.26653895,0.16869533,0.14872158,0.12105161,0.1073094,0.09197134,0.19424063,0.09424642,0.0982286,0.13540658,0.16722423,0.22253954,0.114666015,0.16041964,0.19344318,0.1724787,0.15852791,0.3093923,0.1152623,0.26062918,0.08621454,0.33228457,0.111640394,0.07213214,0.15228522,0.12729031,0.11953771,0.1237835,0.40004888,0.12517136,0.13992524,0.18159103,0.453637,0.15482429,0.1267578,0.12727922,0.2500282,0.16592973,0.13205168,0.17278123,0.086245686,0.115641296,0.098361135,0.11924586,0.15102813,0.14647925,0.15209454
39,0.17853129,0.19575495,0.3158787,0.36130434,0.27782193,0.27559906,0.24626526,0.23175514,0.19990674,0.30114406,0.2167677,0.21620542,0.2480171,0.27809566,0.33423382,0.23445404,0.2516327,0.3121494,0.28999743,0.2855807,0.38115925,0.23710299,0.34051472,0.20646459,0.40481102,0.23286694,0.17816266,0.26707366,0.23757628,0.2176866,0.2452015,0.45035565,0.23115227,0.27053514,0.2834549,0.4825647,0.26883495,0.24689505,0.24284187,0.34421676,0.26930138,0.27815017,0.3002358,0.1965344,0.22498277,0.202501,0.22435725,0.2685375,0.26337028,0.26259363
40,0.08317679,0.10754934,0.34706712,0.25734437,0.20143837,0.17140856,0.14553207,0.15316531,0.109824896,0.20811462,0.1362921,0.121557474,0.16908726,0.21090806,0.22606447,0.11681262,0.19338405,0.20663524,0.20372781,0.17237851,0.33209366,0.14155874,0.27634668,0.08799699,0.43554497,0.13931298,0.07124546,0.16144031,0.16631642,0.11099437,0.12541941,0.34492034,0.13641864,0.15792418,0.23328295,0.4410285,0.18901932,0.115516365,0.18018499,0.23274955,0.1448169,0.17759198,0.20142004,0.089553,0.16093192,0.0890986,0.1460352,0.17344216,0.14337528,0.18782029
41,0.06194535,0.08095205,0.21517083,0.27361828,0.16669601,0.15408406,0.115523845,0.096109,0.07929996,0.18394837,0.084551364,0.10064104,0.1329242,0.16306418,0.22342002,0.10616419,0.15975344,0.1966266,0.17592946,0.15539363,0.29691982,0.09830135,0.26076558,0.0791305,0.33099654,0.11381152,0.067148626,0.14761212,0.117560476,0.107158095,0.122216284,0.40303954,0.11854851,0.12250054,0.17131469,0.48407105,0.15286806,0.11704695,0.12495616,0.23383695,0.16937733,0.12273738,0.17588875,0.07613367,0.10994023,0.08532372,0.118403256,0.13722292,0.13439324,0.14965859
42,0.12346703,0.14844716,0.27292436,0.29517466,0.22223893,0.21604899,0.18884248,0.1534074,0.12923017,0.22713616,0.15237376,0.15479097,0.18128428,0.2205497,0.2983444,0.15434217,0.19234094,0.24508083,0.23754057,0.21759373,0.30408582,0.17456678,0.2996373,0.13872123,0.3384564,0.18227825,0.13593349,0.21339914,0.17049018,0.15730253,0.21130174,0.4073543,0.15836897,0.19257528,0.23412347,0.4812172,0.20411429,0.18574971,0.17639461,0.30576697,0.19896609,0.22111145,0.21729258,0.11341247,0.16344896,0.16889957,0.20256603,0.18836954,0.20337504,0.23199278
